ANNO;MESE;CCAUS_SDOCU;CTIPO_DRIGD;NPROT_DDOCU;DREGI_DDOCU;NDOCU;NDOCU_SSUFF;DDOCU;YCALE_DRIVA;CRIVA;NPROT_DRIVA;NPROT_PBISX;CARTI;TARTI;CUNMI_DMAGA;QMOMA; APREZ ;PSCON_ORICA_1;PSCON_ORICA_2;PSCON_ORICA_3;PSCON_ORICA_4;PSCON_ORICA_5;PSCON_ORICA_6;APREZ_SNETT; AVALO ;PSCON_ORICA_T1;PSCON_ORICA_T2;PSCON_ORICA_T3;PSCON_ORICA_T4;PSCON_ORICA_T5;PSCON_ORICA_T6;CMPAG;TMPAG;CPORT;TPORT;NRIGA_DDOCU_B;TRASO_DSOCI;CSOCI;CTIPO_DLOTT;CLOTT;NCOCG;TRASO;TINDI;RINDI;DEC_QUANTITA;DEC_PREZZO;CODICE_VETTORE;DESCR_VETTORE;ORD_CLI;CTIPO_DCDCX;NCOCG;TRASO;CNAZI;CREGI;AGENTE
2023;07;FVI2;FVI2;23;31/07/2023 00:00;;;26/07/2023 00:00;2023;V01;359;0;LIMATURA N/F;LIMATURA NON FERROSA FORMULARIO;Kg;113; 3,50 ? ;0;0;0;0;0;0;3,5; 395,50 ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;50;Microingranaggi Srl;MIIN;0;0;77;Default;;VIA DON TAZZOLI 26;3;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;07;FVI2;FVI2;23;31/07/2023 00:00;;;26/07/2023 00:00;2023;V01;359;0;LIMATURA;LIMATURA FERROSA  FORMULARIO;Kg;180; 0,17 ? ;0;0;0;0;0;0;0,17; 30,60 ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;70;Microingranaggi Srl;MIIN;0;0;77;Default;;VIA DON TAZZOLI 26;3;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;07;FVI2;FVI2;23;31/07/2023 00:00;;;26/07/2023 00:00;2023;V01;359;0;LIMATURA N/F;LIMATURA NON FERROSA FORMULARIO;Kg;124; 0,60 ? ;0;0;0;0;0;0;0,6; 74,40 ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;30;Microingranaggi Srl;MIIN;0;0;77;Default;;VIA DON TAZZOLI 26;3;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;07;FVI2;FVI2;23;31/07/2023 00:00;;;26/07/2023 00:00;2023;V01;359;0;LIMATURA;LIMATURA FERROSA  FORMULARIO;Kg;1300; 0,14 ? ;0;0;0;0;0;0;0,14; 182,00 ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;77;Default;;VIA DON TAZZOLI 26;3;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;08;FVI2;FVI2;25;31/08/2023 00:00;;;31/08/2023 00:00;2023;V01;383;0;PRG-F07;DISEGNI 2D E DOCUMENTAZIONE;Nr;1; 900,00 ? ;0;0;0;0;0;0;900; 900,00 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;30;Microingranaggi Srl;MIIN;0;0;1374;Default;;VIA ROMA, 33;0;4;0;Default;Nessun ordine collegato;0;1374;OMZ S.R.L.;IT;LOM;
2023;08;FVI2;FVI2;25;31/08/2023 00:00;;;31/08/2023 00:00;2023;V01;383;0;PRG-F05;CALCOLI DIMENSIONALI;Nr;1; 400,00 ? ;0;0;0;0;0;0;400; 400,00 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;1374;Default;;VIA ROMA, 33;0;4;0;Default;Nessun ordine collegato;0;1374;OMZ S.R.L.;IT;LOM;
2023;09;FVI2;FVI2;27;26/09/2023 00:00;;;26/09/2023 00:00;2023;V01;391;0;LIMATURA;LIMATURA FERROSA  FORMULARIO;Kg;974; 0,14 ? ;0;0;0;0;0;0;0,14; 136,36 ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;77;Default;;VIA DON TAZZOLI 26;3;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;09;FVI2;FVI2;27;26/09/2023 00:00;;;26/09/2023 00:00;2023;V01;391;0;LIMATURA N/F;LIMATURA NON FERROSA FORMULARIO;Kg;598; 3,50 ? ;0;0;0;0;0;0;3,5; 2.093,00 ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;30;Microingranaggi Srl;MIIN;0;0;77;Default;;VIA DON TAZZOLI 26;3;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;09;FVI2;FVI2;27;26/09/2023 00:00;;;26/09/2023 00:00;2023;V01;391;0;LIMATURA N/F;LIMATURA NON FERROSA FORMULARIO;Kg;150; 3,30 ? ;0;0;0;0;0;0;3,3; 495,00 ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;50;Microingranaggi Srl;MIIN;0;0;77;Default;;VIA DON TAZZOLI 26;3;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;09;FVI2;FVI2;27;26/09/2023 00:00;;;26/09/2023 00:00;2023;V01;391;0;ROTTAME;ROTTAME FERROSO FORMULARIO ;Kg;239; 0,17 ? ;0;0;0;0;0;0;0,17; 40,63 ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;70;Microingranaggi Srl;MIIN;0;0;77;Default;;VIA DON TAZZOLI 26;3;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;09;FVI2;FVI2;27;26/09/2023 00:00;;;26/09/2023 00:00;2023;V01;391;0;ROTTAME N/F;ROTTAME NON FERROSO FORMULARIO;Kg;44; 0,80 ? ;0;0;0;0;0;0;0,8; 35,20 ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;90;Microingranaggi Srl;MIIN;0;0;77;Default;;VIA DON TAZZOLI 26;3;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;09;FVI2;FVI2;30;29/09/2023 00:00;;;29/09/2023 00:00;2023;V01;432;0;RVM01;COD. 1374-08-117 INGRANAGGIO Z48 M0.394;Nr;1301; 2,12 ? ;0;0;0;0;0;0;2,12; 2.758,12 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;10174;Default;;VIA VALSORDA, 12;0;4;0;Default;Nessun ordine collegato;0;10174;RVM MICROMECCANICA SRL ;IT;LOM;GARAVAGLIA STEFANO
2023;09;FVI2;FVI2;27;26/09/2023 00:00;;;26/09/2023 00:00;2023;V01;391;0;ROTTAME;ROTTAME FERROSO FORMULARIO ;Kg;1480; 0,01 ? ;0;0;0;0;0;0;0,014; 20,72 ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;130;Microingranaggi Srl;MIIN;0;0;77;Default;;VIA DON TAZZOLI 26;3;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;09;FVI2;FVI2;30;29/09/2023 00:00;;;29/09/2023 00:00;2023;V01;432;0;RVM01;COD. 1374-08-117 INGRANAGGIO Z48 M0.394;Nr;1319; 2,12 ? ;0;0;0;0;0;0;2,12; 2.796,28 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;0;0;10174;Default;;VIA VALSORDA, 12;0;4;0;Default;Nessun ordine collegato;0;10174;RVM MICROMECCANICA SRL ;IT;LOM;GARAVAGLIA STEFANO
2023;09;FVI2;FVI2;27;26/09/2023 00:00;;;26/09/2023 00:00;2023;V01;391;0;LIMATURA N/F;LIMATURA NON FERROSA FORMULARIO;Kg;60; 3,30 ? ;0;0;0;0;0;0;3,3; 198,00 ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;110;Microingranaggi Srl;MIIN;0;0;77;Default;;VIA DON TAZZOLI 26;3;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;02;FVIC;FVIC;2;27/02/2023 00:00;;;27/02/2023 00:00;2023;V03;13;0;ATTR-DENT;Attrezzi Vari per Dentatura;Nr;1; 2.100,00 ? ;0;0;0;0;0;0;2100; 2.100,00 ? ;;;;;;;AB92;NET AGAINST INVOICE;EX;EX WORKS;30;Microingranaggi Srl;MIIN;0;0;10167;Default;;105 ROUTE D'ORLEANS ;0;4;0;Default;OIC / 2023 / 7 / 30;E2300012;10167;INTEVA FRANCE SAS;FR;0;MARCO GARAVAGLIA
2023;02;FVIC;FVIC;3;28/02/2023 00:00;;;28/02/2023 00:00;2023;V03;14;0;CERTIFICATO;Art. CERTIFICATO;0;1; 1.600,00 ? ;0;0;0;0;0;0;1600; 1.600,00 ? ;;;;;;;AB92;NET AGAINST INVOICE;EX;EX WORKS;10;Microingranaggi Srl;MIIN;0;0;10167;Default;;105 ROUTE D'ORLEANS ;0;4;0;Default;Nessun ordine collegato;0;10167;INTEVA FRANCE SAS;FR;0;GARAVAGLIA MARCO
2023;02;FVIC;FVIC;2;27/02/2023 00:00;;;27/02/2023 00:00;2023;V03;13;0;ATTR-DENT;Attrezzi Vari per Dentatura;Nr;1; 1.800,00 ? ;0;0;0;0;0;0;1800; 1.800,00 ? ;;;;;;;AB92;NET AGAINST INVOICE;EX;EX WORKS;10;Microingranaggi Srl;MIIN;0;0;10167;Default;;105 ROUTE D'ORLEANS ;0;4;0;Default;OIC / 2023 / 7 / 10;E2300011;10167;INTEVA FRANCE SAS;FR;0;MARCO GARAVAGLIA
2023;06;FVIM;FVIM;18;05/06/2023 00:00;;;05/06/2023 00:00;2023;V01;252;0;SQM-IT10180-230019;"MPM art. SM1 37D ""cassa finita NIT-OX""";Nr;5; 100,00 ? ;0;0;0;0;0;0;100; 500,00 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2023000011210010;10180;Default;;VIA M.P. NEGROTTO 53;0;4;0;Default;OIC / 2023 / 180 / 60;0;10180;M.P.M. snc;IT;LOM;STEFANO GARAVAGLIA
2023;08;FVIX;FVIX;26;31/08/2023 00:00;;;31/08/2023 00:00;2023;V03;38;0;PRG-F03;ANALISI PRODOTTO;Nr;1; 250,00 ? ;0;0;0;0;0;0;250; 250,00 ? ;;;;;;;AB40;BON. BAN. 60 GG DF;ASS;PORTO ASSEGNATO;30;Microingranaggi Srl;MIIN;0;0;10171;TNT TRACO;;VIA PRE' D'LA', 1;0;4;006;TNT TRACO;Nessun ordine collegato;0;10171;DELTA LINE SA;CH;0;UBERTI LUCA
2023;08;FVIX;FVIX;26;31/08/2023 00:00;;;31/08/2023 00:00;2023;V03;38;0;PRG-F03;ANALISI PRODOTTO;Nr;1; 402,00 ? ;0;0;0;0;0;0;402; 402,00 ? ;;;;;;;AB40;BON. BAN. 60 GG DF;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;10171;TNT TRACO;;VIA PRE' D'LA', 1;0;4;006;TNT TRACO;Nessun ordine collegato;0;10171;DELTA LINE SA;CH;0;UBERTI LUCA
2023;08;FVIX;FVIX;26;31/08/2023 00:00;;;31/08/2023 00:00;2023;V03;38;0;PRG-F05;CALCOLI DIMENSIONALI;Nr;1; 7.500,00 ? ;0;0;0;0;0;0;7500; 7.500,00 ? ;;;;;;;AB40;BON. BAN. 60 GG DF;ASS;PORTO ASSEGNATO;50;Microingranaggi Srl;MIIN;0;0;10171;TNT TRACO;;VIA PRE' D'LA', 1;0;4;006;TNT TRACO;Nessun ordine collegato;0;10171;DELTA LINE SA;CH;0;UBERTI LUCA
2023;09;FVIX;FVIX;28;29/09/2023 00:00;;;29/09/2023 00:00;2023;V03;40;0;RILAVORAZIONE;Rilavorazione per adeguamento;0;1; 2.200,00 ? ;0;0;0;0;0;0;2200; 2.200,00 ? ;;;;;;;AB95;60 DAYS NET INVOICE DATE;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;10158;Default;;Via Essagra 7;0;4;0;Default;Nessun ordine collegato;0;10158;GENIOMECCANICA SA;CH;0;GARAVAGLIA STEFANO
2023;02;IRC;IRC;1;09/02/2023 00:00;145;;14/12/2022 00:00;;;;;CMP17-00-IS;COD. 6146.0044 MOTORIDUTTORE COMPLETO AXI-4120 48V;Nr;-2; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;1182;BRT SPA;;VIA LAZIO, 21-23-23/A-23/B;0;4;004;BRT SPA;Nessun ordine collegato;0;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;02;IRC;IRC;2;09/02/2023 00:00;46;;30/01/2023 00:00;;;;;SP09-02-IS;CORONA RID. L23,5 - REV.01;Nr;-250; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;1178;BRT SPA;;VIA TORRE, 30;0;4;004;BRT SPA;Nessun ordine collegato;0;1178;SBARAGLIA SRL;IT;ABR;
2023;02;IRC;IRC;3;09/02/2023 00:00;122;;03/02/2023 00:00;;;;;ATP01-00-IS;MOTORIDUTTORE KXXX - MOTOREXXXXX;Nr;-2; -   ? ;;;;;;;0; -   ? ;;;;;;;AB10;BON. BAN. MERCE PRONTA;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;10155;Default;;Via Vanzago, 20;0;4;0;Default;Nessun ordine collegato;0;10155;ATEP ITALIA SRL;IT;LOM;GARAVAGLIA STEFANO
2023;04;IRC;IRC;4;19/04/2023 00:00;81;;01/03/2023 00:00;;;;;VTZ02;COD. 2A25-0003 PIGNONE Z14 M1.25;Nr;-11; -   ? ;;;;;;;0; -   ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;PFLO;971;1327;Default;;VIA TANGENZIALE 22;0;4;0;Default;Nessun ordine collegato;0;1327;VITTORAZI MOTORS SRL;IT;MAR;GARAVAGLIA MARCO
2023;05;IRC;IRC;5;08/05/2023 00:00;28;;19/04/2023 00:00;;;;;CMP17-00-IS;COD. 6146.0044 MOTORIDUTTORE COMPLETO AXI-4120 48V;Nr;-9; -   ? ;;;;;;;0; -   ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;1182;BRT SPA;;VIA LAZIO, 21-23-23/A-23/B;0;4;004;BRT SPA;Nessun ordine collegato;0;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;05;IRC;IRC;7;31/05/2023 00:00;449;;24/05/2023 00:00;;;;;OB06;COD. 5090166 SAT. 3-LCYO Z16;Nr;-3810; 1,20 ? ;;;;;;;1,2;-4.572,00 ? ;;;;;;;AB77;BON. BAN. 90 GG FM 10;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;PFLO;992;54;DHL EXPRESS (ITALY) SRL;;VIA DON MINZONI 19;0;4;018;DHL EXPRESS (ITALY) SRL;Nessun ordine collegato;0;54;OBER S.P.A.;IT;EMI;GARAVAGLIA MARCO
2023;05;IRC;IRC;6;10/05/2023 00:00;2151;;26/04/2023 00:00;;;;;ILC21-IS;INGRANAGGIO CONDOTTO MPT-500 ;Nr;-60; -   ? ;;;;;;;0; -   ? ;;;;;;;AR40;RIBA 60 GG FM 10;FRA;PORTO FRANCO;20;Microingranaggi Srl;MIIN;0;0;400;TNT GLOBAL EXPRESS S.R.L.;;VIA GARIBALDI, 149;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;0;400;I.L.C. S.R.L.;IT;LOM;GARAVAGLIA MARCO
2023;05;IRC;IRC;6;10/05/2023 00:00;2151;;26/04/2023 00:00;;;;;ILC20-IS;INGRANAGGIO CONDUTTORE MPT-500 ;Nr;-60; -   ? ;;;;;;;0; -   ? ;;;;;;;AR40;RIBA 60 GG FM 10;FRA;PORTO FRANCO;10;Microingranaggi Srl;MIIN;0;0;400;TNT GLOBAL EXPRESS S.R.L.;;VIA GARIBALDI, 149;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;0;400;I.L.C. S.R.L.;IT;LOM;GARAVAGLIA MARCO
2023;06;IRC;IRC;13;30/06/2023 00:00;690197;;18/04/2023 00:00;;;;;AME12-IS;COD. 4000112 VSF Z4 M0,877 - REV.5;Nr;-5; -   ? ;;;;;;;0; -   ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;664;ARCO SPEDIZIONI;;VIA MAESTRI DEL LAVORO, 1;0;4;028;ARCO SPEDIZIONI;Nessun ordine collegato;0;664;AMER S.P.A.;IT;VEN;BEZZI DAVIDE
2023;06;IRC;IRC;9;26/06/2023 00:00;3190;;14/06/2023 00:00;;;;;ILC03-IS;COD. A51.149019 INGR. COND.RE;Nr;-300; -   ? ;;;;;;;0; -   ? ;;;;;;;AR40;RIBA 60 GG FM 10;FRA;PORTO FRANCO;10;Microingranaggi Srl;MIIN;0;0;400;TNT GLOBAL EXPRESS S.R.L.;;VIA GARIBALDI, 149;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;0;400;I.L.C. S.R.L.;IT;LOM;GARAVAGLIA MARCO
2023;06;IRC;IRC;9;26/06/2023 00:00;3190;;14/06/2023 00:00;;;;;ILC04-IS;COD. A51.149020 INGR. COND.;Nr;-300; -   ? ;;;;;;;0; -   ? ;;;;;;;AR40;RIBA 60 GG FM 10;FRA;PORTO FRANCO;20;Microingranaggi Srl;MIIN;0;0;400;TNT GLOBAL EXPRESS S.R.L.;;VIA GARIBALDI, 149;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;0;400;I.L.C. S.R.L.;IT;LOM;GARAVAGLIA MARCO
2023;06;IRC;IRC;8;22/06/2023 00:00;48;;16/06/2023 00:00;;;;;CMP17-00-IS;COD. 6146.0044 MOTORIDUTTORE COMPLETO AXI-4120 48V;Nr;-8; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;1182;BRT SPA;;VIA LAZIO, 21-23-23/A-23/B;0;4;004;BRT SPA;Nessun ordine collegato;0;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;06;IRC;IRC;11;28/06/2023 00:00;175;;19/06/2023 00:00;;;;;VTZ01-IS;COD. 2A24-0003 ALBERO Z53 M1.25;Nr;-9; -   ? ;;;;;;;0; -   ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;1327;Default;;VIA TANGENZIALE 22;0;4;0;Default;Nessun ordine collegato;0;1327;VITTORAZI MOTORS SRL;IT;MAR;GARAVAGLIA MARCO
2023;06;IRC;IRC;12;29/06/2023 00:00;489;;21/06/2023 00:00;;;;;CSO30-IS;COD. 100207468 INGR. JOYSTICK SURTEC ;Nr;-10; -   ? ;;;;;;;0; -   ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;951;GLS ENTERPRISE S.R.L.;;VIA DEGLI STAGNACCI, 12/E;0;4;003;GLS ENTERPRISE S.R.L.;Nessun ordine collegato;0;951;CSO S.R.L.;IT;TOS;GARAVAGLIA MARCO
2023;06;IRC;IRC;8;22/06/2023 00:00;48;;16/06/2023 00:00;;;;;CMP05-00-IS;COD. 6153.0020 GR. MR. POWER ECO Z1=12 Z2=50 REV.1;Nr;-1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;0;0;1182;BRT SPA;;VIA LAZIO, 21-23-23/A-23/B;0;4;004;BRT SPA;Nessun ordine collegato;0;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;07;IRC;IRC;14;31/07/2023 00:00;1922;;18/07/2023 00:00;;;;;PL45A006-A9-00-IS;RID. PL45 6:1 X ALB. MOT. D9;Nr;-2; -   ? ;;;;;;;0; -   ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;1212;BRT SPA;;VIA RAIMONDO DALLA COSTA, 110;0;4;004;BRT SPA;Nessun ordine collegato;0;1212;M.M. SRL;IT;EMI;GARAVAGLIA MARCO
2023;08;IRC;IRC;20;30/08/2023 00:00;14;;24/07/2023 00:00;;;;;UCM02-IS;COD. VD2018-2/RZH PIGNON Z18 M1;Nr;-268; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AB31;BON. BAN. 30 GG FM 10;DDU;DELIVERY DUTY UNPAID;10;Microingranaggi Srl;MIIN;0;0;10055;TNT GLOBAL EXPRESS S.R.L.;;ZAC MONTRAMBERT PIGEOT;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;0;10055;UNICUM TRANSMISSION DE PUISSANCE SAS;FR;0;GARAVAGLIA MARCO
2023;08;IRC;IRC;17;30/08/2023 00:00;11;;24/07/2023 00:00;;;;;UCM01-IS;COD. VD2018-1/RZH PIGNON Z18 M1 ;Nr;-250; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AB31;BON. BAN. 30 GG FM 10;DDU;DELIVERY DUTY UNPAID;10;Microingranaggi Srl;MIIN;0;0;10055;TNT GLOBAL EXPRESS S.R.L.;;ZAC MONTRAMBERT PIGEOT;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;0;10055;UNICUM TRANSMISSION DE PUISSANCE SAS;FR;0;GARAVAGLIA MARCO
2023;08;IRC;IRC;16;28/08/2023 00:00;746;;21/08/2023 00:00;;;;;MET02-IS;COD. DI-26261 CORONA Z35 M0.5;Nr;-300; -   ? ;;;;;;;0; -   ? ;;;;;;;AR40;RIBA 60 GG FM 10;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;0;0;10105;BRT SPA;;VIA GHEBO 4;0;4;004;BRT SPA;Nessun ordine collegato;0;10105;METAU ENGINEERING S.R.L.;IT;VEN;GARAVAGLIA STEFANO
2023;08;IRC;IRC;19;30/08/2023 00:00;13;;24/07/2023 00:00;;;;;UCM02-IS;COD. VD2018-2/RZH PIGNON Z18 M1;Nr;-250; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AB31;BON. BAN. 30 GG FM 10;DDU;DELIVERY DUTY UNPAID;10;Microingranaggi Srl;MIIN;0;0;10055;TNT GLOBAL EXPRESS S.R.L.;;ZAC MONTRAMBERT PIGEOT;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;0;10055;UNICUM TRANSMISSION DE PUISSANCE SAS;FR;0;GARAVAGLIA MARCO
2023;08;IRC;IRC;16;28/08/2023 00:00;746;;21/08/2023 00:00;;;;;MET01-IS;COD. DI-26251 INGRANAGGIO Z26 M0.5;Nr;-1000; -   ? ;;;;;;;0; -   ? ;;;;;;;AR40;RIBA 60 GG FM 10;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;10105;BRT SPA;;VIA GHEBO 4;0;4;004;BRT SPA;Nessun ordine collegato;0;10105;METAU ENGINEERING S.R.L.;IT;VEN;GARAVAGLIA STEFANO
2023;08;IRC;IRC;18;30/08/2023 00:00;12;;24/07/2023 00:00;;;;;UCM01-IS;COD. VD2018-1/RZH PIGNON Z18 M1 ;Nr;-268; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AB31;BON. BAN. 30 GG FM 10;DDU;DELIVERY DUTY UNPAID;10;Microingranaggi Srl;MIIN;0;0;10055;TNT GLOBAL EXPRESS S.R.L.;;ZAC MONTRAMBERT PIGEOT;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;0;10055;UNICUM TRANSMISSION DE PUISSANCE SAS;FR;0;GARAVAGLIA MARCO
2023;08;IRC;IRC;15;01/08/2023 00:00;68;;24/07/2023 00:00;;;;;CMP17-00-IS;COD. 6146.0044 MOTORIDUTTORE COMPLETO AXI-4120 48V;Nr;-66; -   ? ;;;;;;;0; -   ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;1182;BRT SPA;;VIA LAZIO, 21-23-23/A-23/B;0;4;004;BRT SPA;Nessun ordine collegato;0;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;09;IRC;IRC;24;22/09/2023 00:00;7845;;19/09/2023 00:00;;;;;MPC07-00-IS;COD. G6025001076811-131I02 COR.+ALB.ROK44 REV.1;Nr;-1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB65;BON. BAN. 90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;71;BRT SPA;;VIA L.DA VINCI 4;0;4;004;BRT SPA;Nessun ordine collegato;0;71;MOTOR POWER COMPANY SRL;IT;EMI;BEZZI DAVIDE
2023;09;IRC;IRC;22;22/09/2023 00:00;717;;19/09/2023 00:00;;;;;CSO30-IS;COD. 100207468 INGR. JOYSTICK SURTEC ;Nr;-205; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;951;GLS ENTERPRISE S.R.L.;;VIA DEGLI STAGNACCI, 12/E;0;4;003;GLS ENTERPRISE S.R.L.;Nessun ordine collegato;0;951;CSO S.R.L.;IT;TOS;GARAVAGLIA MARCO
2023;09;IRC;IRC;25;25/09/2023 00:00;1509;;15/09/2023 00:00;;;;;ZEHR02-IS;COD. 23DT07524 RUOTA DENT. Z24 M0.75;Nr;-105; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AB92;NET AGAINST INVOICE;EX;EX WORKS;10;Microingranaggi Srl;MIIN;0;0;10173;Default;;63 RUE DE GERGOVIE;0;4;0;Default;Nessun ordine collegato;0;10173;ZEHR SAS;FR;0;GARAVAGLIA STEFANO
2023;03;NCIM;NCIM;4;01/03/2023 00:00;;;01/03/2023 00:00;2023;V01;100;0;VTZ01;COD. 2A24-0003 ALBERO Z53 M1.25;Nr;-2; 35,00 ? ;0;0;0;0;0;0;35;-70,00 ? ;;;;;;;PB40; BON. BAN. 60 GG DF;ASS;PORTO ASSEGNATO;30;Microingranaggi Srl;MIIN;0;0;1327;Default;;VIA TANGENZIALE 22;0;4;0;Default;Nessun ordine collegato;0;1327;VITTORAZI MOTORS SRL;IT;MAR;GARAVAGLIA MARCO
